X,Y,id,obec,datum,komunikace,komunika_1,zavineni,ridic_kate,ridic_ovli,vinik_alko,ridic_stav,obeti_usmr,obeti_lehc,obeti_tezc,vozidel_ce,vinik_vozi,vinik_vo_1,skoda,unik_hmot,vinik_vo_2,vinik_vo_3,vinik_vo_4,vinik_skod,vyprosteni,nehoda_cha,srazka_voz,hlavni_pri,povrch_sta,meteo,rozhled,nehoda_pol,prednost_v,smerove_po,druh_krizu,smer_jizdy,nehoda_dru,pevna_prek,povrch_dru,komunika_2,viditelnos,komunika_3,rizeni_pro,objekty,misto_neho,smyk,neighbors_TargetID,neighbors_Distance,neighbors_prejezdy-dec_Název definičního úseku,neighbors_prejezdy-dec_Žkm přejezdu,neighbors_prejezdy-dec_Přejezd s trolejovým vedením,neighbors_prejezdy-dec_Třída pozemní komunikace,neighbors_prejezdy-dec_Číslo pozemní komunikace,neighbors_prejezdy-dec_Místní název přejezdu,neighbors_prejezdy-dec_Zeměpisná šířka,neighbors_prejezdy-dec_Zeměpisná délka,neighbors_prejezdy-dec_field_10,neighbors_prejezdy-dec_field_11
12.97072204286448,49.248853334691042,40706070972,N/A,2007-09-20 23:59:00,silnice 2.třídy,226,řidičem motorového vozidla,nezjištěno,jiné ovlivnění,nezjišťováno,jiný nepříznivý stav,0,0,0,1,žádná z uvedených,žádná z uvedených,50,žádné z uvedených,"nezjištěno, řidič ujel",,žádná z uvedených,0,žádná z uvedených,nehoda pouze s hmotnou škodou,"nepřichází v úvahu, nejde o srážku jedou","bezohledná, agresivní, neohleduplná jízda","povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,přednost vyznačena dopravními značkami,přímý úsek,neurčeno,žádná z uvedených,srážka s pevnou překážkou,závory železničního přejezdu,živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,místní úprava (vyplní se pol. 24),železniční přejezd zabezpečený,mimo křižovatku,ne,P835,14114.1006455,Zelená Lhota - Nýrsko,"26,073",Ne,C,,Dešenice-les,49° 15' 55.03939'' N,13° 09' 46.67792'' E,49.26529,13.16297
13.479785739041279,50.381847504476873,40706071199,Březno (Ústecký kraj),2007-11-14 05:20:00,silnice 3.třídy,22528,řidičem motorového vozidla,s řidičským oprávněním skupiny b,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,0,0,2,ŠKODA,nedošlo k požáru,70,žádné z uvedených,osobní automobil bez přívěsu,1990,"soukromé, nevyužívané k výdělečné činnos",50,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,z boku,jiné nedání přednosti,povrch mokrý,sněžení,dobré,na jízdním pruhu,žádná místní úprava,zatáčka,neurčeno,jedoucí - proti směru staničení na komun,srážka s vlakem,"nepřichází v úvahu, nejde o srážku s pev",živice,"dobrý, bez závad","v noci - bez veřejného osvětlení, vidite",dvoupruhová,žádný způsob řízení provozu,železniční přejezd nezabezpečený,mimo křižovatku,ne,P67,20.505624992,Hořetice - Březno u Chomutova,"111,139",Ano,III.,22528,,50° 22' 54.26915'' N,13° 28' 48.05857'' E,50.38174,13.48002
13.536516564019431,50.268371774573893,40706080111,Měcholupy (Ústecký kraj),2008-02-02 20:40:00,silnice 3.třídy,22712,řidičem motorového vozidla,s řidičským oprávněním skupiny b,řidič nebyl ovlivněn,ne,jiný nepříznivý stav,1,0,1,2,RENAULT,nedošlo k požáru,800,"došlo k úniku pohonných hmot, oleje, chl",osobní automobil bez přívěsu,1987,"soukromé, nevyužívané k výdělečné činnos",300,použitím páčidel apod.,nehoda s následky na životě nebo zdraví,boční,jiné nedání přednosti,"povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,přednost vyznačena dopravními značkami,přímý úsek,neurčeno,jedoucí - proti směru staničení na komun,srážka s vlakem,"nepřichází v úvahu, nejde o srážku s pev",živice,"dobrý, bez závad","v noci - s veřejným osvětlením,viditelno",dvoupruhová,místní úprava (vyplní se pol. 24),železniční přejezd zabezpečený,mimo křižovatku,ne,P55,2101.07301514,Měcholupy - Trnovany,"92,515",Ne,III.,22720,,50° 16' 54.66501'' N,13° 33' 25.82605'' E,50.28185,13.55717
13.376467161783676,50.182349856996154,40706080244,Vroutek (Ústecký kraj),2008-03-18 11:38:00,komunikace místní,0,řidičem motorového vozidla,s řidičským oprávněním skupiny c,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,0,0,2,ŠKODA,nedošlo k požáru,500,žádné z uvedených,osobní automobil s přívěsem,1992,"soukromé, nevyužívané k výdělečné činnos",100,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,boční,jiné nedání přednosti,"povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,žádná místní úprava,zatáčka,neurčeno,vozidlo jedoucí - na komunikaci bez stan,srážka s vlakem,"nepřichází v úvahu, nejde o srážku s pev",štěrk,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",žádná z uvedených,světelným signalizačním zařízením,železniční přejezd zabezpečený,mimo křižovatku,ne,P1706,17.4259251401,žst. Vroutek,"172,166",Ne,O,,,50° 10' 56.03943'' N,13° 22' 34.71790'' E,50.18223,13.37631
13.782661704977837,50.348852566289942,40706080544,Louny (Ústecký kraj),2008-06-15 13:05:00,komunikace místní,0,řidičem motorového vozidla,s řidičským oprávněním skupiny c,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,0,0,2,ŠKODA,nedošlo k požáru,360,žádné z uvedených,osobní automobil s přívěsem,2007,"soukromá organizace (podnikatel, s.r.o.,",350,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,boční,proti příkazu dopravní značky STŮJ DEJ PŘEDNOST,"povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,přednost vyznačena dopravními značkami,přímý úsek,neurčeno,vozidlo jedoucí - na komunikaci bez stan,srážka s vlakem,"nepřichází v úvahu, nejde o srážku s pev",živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,místní úprava (vyplní se pol. 24),železniční přejezd nezabezpečený,mimo křižovatku,ne,P1921,17.0548649949,Louny předměstí-stav.I - Louny město,"7,925",Ne,MK,,,50° 20' 55.34295'' N,13° 46' 57.88480'' E,50.34871,13.78275
13.467478275144918,50.332013958133025,40706080600,Nové Sedlo (Ústecký kraj),2008-06-30 16:10:00,silnice 2.třídy,225,řidičem motorového vozidla,s řidičským oprávněním skupiny c,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,5,0,2,FORD,nedošlo k požáru,2500,"došlo k úniku pohonných hmot, oleje, chl",osobní automobil bez přívěsu,2003,"soukromá organizace (podnikatel, s.r.o.,",2000,použitím páčidel apod.,nehoda s následky na životě nebo zdraví,čelní,řidič se plně nevěnoval řízení vozidla,"povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,žádná místní úprava,přímý úsek,neurčeno,jedoucí - proti směru staničení na komun,srážka s vlakem,"nepřichází v úvahu, nejde o srážku s pev",živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,žádný způsob řízení provozu,železniční přejezd zabezpečený,mimo křižovatku,ne,P1721,7.41300705771,Žabokliky - Žatec západ,"196,926",Ne,II.,225,Žabokliky,50° 19' 55.10789'' N,13° 28' 02.63055'' E,50.33197,13.4674
13.50051386189002,50.379853379084501,40706080666,Žiželice (Ústecký kraj),2008-07-17 00:45:00,silnice 3.třídy,22528,řidičem motorového vozidla,s řidičským oprávněním skupiny b,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,0,0,1,ŠKODA,nedošlo k požáru,400,"došlo k úniku pohonných hmot, oleje, chl",osobní automobil bez přívěsu,2002,registrované mimo území ČR,400,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,"nepřichází v úvahu, nejde o srážku jedou",nepř. rychlosti vlastnostem vozidla a nákladu,"povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,žádná místní úprava,přímý úsek,neurčeno,jedoucí - ve směru staničení na komunika,srážka s pevnou překážkou,"jiná překážka (zábradlí,oplocení,násep,n",živice,"dobrý, bez závad","v noci - bez veřejného osvětlení,viditel",dvoupruhová,žádný způsob řízení provozu,železniční přejezd nezabezpečený,mimo křižovatku,ne,P66,37.9929867422,žst. Hořetice,"109,62",Ano,III.,22528,,50° 22' 47.91642'' N,13° 30' 03.61847'' E,50.37998,13.50101
13.718920619744102,50.39817892431978,40706080733,Břvany (Ústecký kraj),2008-08-08 10:18:00,silnice 2.třídy,250,řidičem motorového vozidla,s řidičským oprávněním skupiny b,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,1,0,2,FORD,nedošlo k požáru,2500,"došlo k úniku pohonných hmot, oleje, chl","nákladní automobil (včetně multikáry, au",2005,"soukromá organizace (podnikatel, s.r.o.,",1000,nebylo třeba užít násilí,nehoda s následky na životě nebo zdraví,z boku,jiné nedání přednosti,"povrch suchý, neznečistěný",neztížené,dobré,žádné z uvedených,žádná místní úprava,přímý úsek,neurčeno,jedoucí - ve směru staničení na komunika,srážka s vlakem,"nepřichází v úvahu, nejde o srážku s pev",živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,žádný způsob řízení provozu,železniční přejezd zabezpečený,mimo křižovatku,ne,P2158,1.47176439385,Lenešice - Břvany,"104,952",Ne,II.,250,,50° 23' 53.45374'' N,13° 43' 08.05775'' E,50.39818,13.7189
13.789674987271534,50.374821028986965,40706080937,Dobroměřice (Ústecký kraj),2008-10-10 12:30:00,silnice 3.třídy,25016,řidičem motorového vozidla,s řidičským oprávněním skupiny c,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,0,0,1,MERCEDES,nedošlo k požáru,200,žádné z uvedených,"nákladní automobil (včetně multikáry, au",1997,"soukromá organizace (podnikatel, s.r.o.,",0,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,"nepřichází v úvahu, nejde o srážku jedou",řidič se plně nevěnoval řízení vozidla,"povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,žádná místní úprava,přímý úsek,neurčeno,jedoucí - proti směru staničení na komun,srážka s pevnou překážkou,"odrazník, patník, sloupek, dopr.značky a",živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,žádný způsob řízení provozu,železniční přejezd zabezpečený,mimo křižovatku,ne,P2154,2.14149376093,Louny - Lenešice,"99,187",Ne,III.,25016,,50° 22' 29.43341'' N,13° 47' 22.85182'' E,50.37484,13.78968
13.536267972085879,50.369383969097917,40706080949,Žiželice (Ústecký kraj),2008-10-10 19:30:00,silnice 3.třídy,22528,řidičem motorového vozidla,s řidičským oprávněním skupiny c,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,0,0,1,ŠKODA,nedošlo k požáru,500,žádné z uvedených,osobní automobil bez přívěsu,2004,registrované mimo území ČR,500,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,"nepřichází v úvahu, nejde o srážku jedou","nepř. rychlosti dopravně technickému stavu vozovky (zatáčka,klesání,stoupání,šířka apod.)","povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,žádná místní úprava,zatáčka,neurčeno,jedoucí - proti směru staničení na komun,srážka s pevnou překážkou,"jiná překážka (zábradlí,oplocení,násep,n",živice,"nesprávně umístěná,znečistěná,chybějící","v noci - bez veřejného osvětlení,viditel",dvoupruhová,žádný způsob řízení provozu,železniční přejezd nezabezpečený,mimo křižovatku,ne,P64,117.982512004,Velichov - Hořetice,"106,686",Ano,III.,22528,,50° 22' 08.42324'' N,13° 32' 16.16129'' E,50.36901,13.53782
13.406494883494821,50.225924146051398,40706081024,Podbořany (Ústecký kraj),2008-10-31 14:20:00,silnice 2.třídy,221,řidičem motorového vozidla,nezjištěno,jiné ovlivnění,nezjišťováno,jiný nepříznivý stav,0,0,0,1,žádná z uvedených,žádná z uvedených,50,žádné z uvedených,"nezjištěno, řidič ujel",,žádná z uvedených,0,žádná z uvedených,nehoda pouze s hmotnou škodou,"nepřichází v úvahu, nejde o srážku jedou","bezohledná, agresivní, neohleduplná jízda","povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,žádná místní úprava,přímý úsek,neurčeno,žádná z uvedených,srážka s pevnou překážkou,závory železničního přejezdu,živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,žádný způsob řízení provozu,železniční přejezd zabezpečený,mimo křižovatku,ne,P1710,11.4477803257,Podbořany - Kaštice,"180,909",Ne,II.,221,,50° 13' 32.99876'' N,13° 24' 23.14657'' E,50.22583,13.40643
13.598545332809591,50.231718707219358,40706081148,Deštnice (Ústecký kraj),2008-11-25 23:59:00,silnice 3.třídy,22710,řidičem motorového vozidla,nezjištěno,jiné ovlivnění,nezjišťováno,jiný nepříznivý stav,0,0,0,1,žádná z uvedených,žádná z uvedených,200,žádné z uvedených,"nezjištěno, řidič ujel",,žádná z uvedených,0,žádná z uvedených,nehoda pouze s hmotnou škodou,"nepřichází v úvahu, nejde o srážku jedou",jiný druh nesprávného způsobu jízdy,"povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,žádná místní úprava,přímý úsek,neurčeno,žádná z uvedených,srážka s pevnou překážkou,"odrazník, patník, sloupek, dopr.značky a",živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,žádný způsob řízení provozu,železniční přejezd zabezpečený,mimo křižovatku,ne,P50,2.72333941709,Hranice OŘ-ST 665/671 - Měcholupy,"78,18",Ne,III.,22710,,50° 13' 54.13360'' N,13° 35' 54.86098'' E,50.2317,13.59857
13.854676506559525,50.444635542612033,40706081188,Libčeves (Ústecký kraj),2008-12-12 09:25:00,silnice 2.třídy,249,řidičem motorového vozidla,s řidičským oprávněním skupiny b,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,0,0,1,CITROEN,nedošlo k požáru,600,žádné z uvedených,"nákladní automobil (včetně multikáry, au",2003,"soukromé, nevyužívané k výdělečné činnos",300,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,"nepřichází v úvahu, nejde o srážku jedou",nepř. rychlosti vlastnostem vozidla a nákladu,"na vozovce je náledí, ujetý sníh - nepos",sněžení,dobré,na jízdním pruhu,žádná místní úprava,zatáčka,neurčeno,jedoucí - proti směru staničení na komun,srážka s pevnou překážkou,závory železničního přejezdu,živice,"dobrý, bez závad","ve dne, zhoršená viditelnost vlivem pově",dvoupruhová,žádný způsob řízení provozu,železniční přejezd zabezpečený,mimo křižovatku,ne,P2381,48.5782985446,Třebívlice - Libčeves,"19,149",Ne,II.,249,,50° 26' 39.93270'' N,13° 51' 18.99106'' E,50.44443,13.85528
13.685941591323557,50.418130101110151,40706081226,Výškov (Ústecký kraj),2008-12-20 23:59:00,komunikace místní,0,řidičem motorového vozidla,nezjištěno,jiné ovlivnění,nezjišťováno,jiný nepříznivý stav,0,0,0,1,žádná z uvedených,žádná z uvedených,200,žádné z uvedených,"nezjištěno, řidič ujel",,žádná z uvedených,0,žádná z uvedených,nehoda pouze s hmotnou škodou,"nepřichází v úvahu, nejde o srážku jedou",řidič se plně nevěnoval řízení vozidla,povrch mokrý,neztížené,dobré,na jízdním pruhu,žádná místní úprava,přímý úsek,neurčeno,žádná z uvedených,srážka s pevnou překážkou,závory železničního přejezdu,živice,"dobrý, bez závad","v noci - bez veřejného osvětlení,viditel",dvoupruhová,žádný způsob řízení provozu,železniční přejezd zabezpečený,mimo křižovatku,ne,P1931,20.1591458618,žst. Počerady,"221,817",Ano,C,,,50° 25' 05.02222'' N,13° 41' 08.44387'' E,50.41806,13.68568
13.80537688721892,50.353431015075365,40706090177,Louny (Ústecký kraj),2009-03-31 15:30:00,silnice 2.třídy,229,řidičem motorového vozidla,s řidičským oprávněním skupiny c,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,0,0,1,SCANIA,nedošlo k požáru,1600,žádné z uvedených,nákladní automobil s návěsem,2006,"soukromá organizace (podnikatel, s.r.o.,",0,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,"nepřichází v úvahu, nejde o srážku jedou",řidič se plně nevěnoval řízení vozidla,"povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,přednost vyznačena dopravními značkami,křižovatka styková - tříramenná,místní komunikace,zachycuje směr jízdy křižovatkou,srážka s pevnou překážkou,závory železničního přejezdu,živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,místní úprava (vyplní se pol. 24),železniční přejezd zabezpečený,"na křižovatce, uvnitř hranic křižovatky",ne,P1923,3.22643449628,Louny město - Louny,"9,656",Ne,II.,229,,50° 21' 12.39819'' N,13° 48' 19.51816'' E,50.35344,13.80542
13.549637151800972,50.338716838314198,40706090230,Žatec (Ústecký kraj),2009-04-23 16:50:00,silnice 2.třídy,250,řidičem motorového vozidla,s řidičským oprávněním skupiny c,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,0,0,1,MERCEDES,nedošlo k požáru,500,žádné z uvedených,nákladní automobil s návěsem,2006,"soukromá organizace (podnikatel, s.r.o.,",500,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,"nepřichází v úvahu, nejde o srážku jedou",nepř. rychlosti vlastnostem vozidla a nákladu,"povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,žádná místní úprava,přímý úsek,neurčeno,jedoucí - ve směru staničení na komunika,havárie,"nepřichází v úvahu, nejde o srážku s pev",živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,žádný způsob řízení provozu,železniční přejezd zabezpečený,mimo křižovatku,ne,P62,1.6635515864,,"0,102",ne,II,250,ulice Lounská,50° 20' 19.255'' N,13° 32' 58.046'' E,50.33868,13.54946
13.43104070753939,50.141146356238259,40706090334,Petrohrad (Ústecký kraj),2009-05-30 19:25:00,silnice 3.třídy,2245,řidičem motorového vozidla,s řidičským oprávněním skupiny b,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,0,0,1,ŠKODA,nedošlo k požáru,1000,žádné z uvedených,osobní automobil bez přívěsu,1997,"soukromé, nevyužívané k výdělečné činnos",500,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,"nepřichází v úvahu, nejde o srážku jedou","nepř. rychlosti stavu vozovky (náledí, výtluky, bláto, mokrý povrch apod.)",povrch mokrý,déšť,dobré,mimo komunikaci,žádná místní úprava,přímý úsek,neurčeno,jedoucí - ve směru staničení na komunika,srážka s pevnou překážkou,"sloup - telefonní, veř.osvětlení, el.ved",živice,"dobrý, bez závad","ve dne, zhoršená viditelnost vlivem pově",dvoupruhová,žádný způsob řízení provozu,železniční přejezd zabezpečený,mimo křižovatku,ano,P1702,4.05793401233,Petrohrad - Kryry,"163,692",Ne,III.,2245,,50° 08' 28.04180'' N,13° 25' 51.88640'' E,50.14112,13.43108
